Country,Year,AvgOfAverageTemperature,TempChange
Ethiopia,1882,22.63116667,0.21225
Ethiopia,1883,22.43425,0.015333333
Ethiopia,1884,22.28733333,-0.131583333
Ethiopia,1885,22.55325,0.134333333
Ethiopia,1886,22.60308333,0.184166667
Ethiopia,1887,22.304,-0.114916667
Ethiopia,1888,22.362,-0.056916667
Ethiopia,1889,22.8475,0.428583333
Ethiopia,1890,22.79575,0.376833333
Ethiopia,1891,22.66466667,0.24575
Ethiopia,1892,22.53158333,0.112666667
Ethiopia,1893,22.54608333,0.127166667
Ethiopia,1894,22.51733333,0.098416667
Ethiopia,1895,22.65366667,0.23475
Ethiopia,1896,22.68708333,0.268166667
Ethiopia,1897,22.93691667,0.518
Ethiopia,1898,23.22366667,0.80475
Ethiopia,1899,22.88783333,0.468916667
Ethiopia,1900,22.79366667,0.37475
Ethiopia,1901,22.98066667,0.56175
Ethiopia,1902,22.72333333,0.304416667
Ethiopia,1903,22.6205,0.201583333
Ethiopia,1904,22.71816667,0.29925
Ethiopia,1905,22.7135,0.294583333
Ethiopia,1906,22.57575,0.156833333
Ethiopia,1907,22.35316667,-0.06575
Ethiopia,1908,22.49741667,0.0785
Ethiopia,1909,22.40775,-0.011166667
Ethiopia,1910,23.11608333,0.697166667
Ethiopia,1911,22.90991667,0.491
Ethiopia,1912,22.50316667,0.08425
Ethiopia,1913,22.407,-0.011916667
Ethiopia,1914,23.202,0.783083333
Ethiopia,1915,23.33941667,0.9205
Ethiopia,1916,22.47541667,0.0565
Ethiopia,1917,22.27783333,-0.141083333
Ethiopia,1918,22.4605,0.041583333
Ethiopia,1919,23.26941667,0.8505
Ethiopia,1920,22.80983333,0.390916667
Ethiopia,1921,22.69833333,0.279416667
Ethiopia,1922,22.48433333,0.065416667
Ethiopia,1923,22.44533333,0.026416667
Ethiopia,1924,22.83825,0.419333333
Ethiopia,1925,22.71666667,0.29775
Ethiopia,1926,22.91958333,0.500666667
Ethiopia,1927,22.77658333,0.357666667
Ethiopia,1928,22.80133333,0.382416667
Ethiopia,1929,22.95833333,0.539416667
Ethiopia,1930,22.98841667,0.5695
Ethiopia,1931,23.31225,0.893333333
Ethiopia,1932,22.71716667,0.29825
Ethiopia,1933,23.09283333,0.673916667
Ethiopia,1934,22.83758333,0.418666667
Ethiopia,1935,23.03625,0.617333333
Ethiopia,1936,22.84341667,0.4245
Ethiopia,1937,22.85683333,0.437916667
Ethiopia,1938,22.876,0.457083333
Ethiopia,1939,23.06025,0.641333333
Ethiopia,1940,23.30341667,0.8845
Ethiopia,1941,23.48983333,1.070916667
Ethiopia,1942,23.2865,0.867583333
Ethiopia,1943,22.9855,0.566583333
Ethiopia,1944,23.16941667,0.7505
Ethiopia,1945,23.2055,0.786583333
Ethiopia,1946,23.05333333,0.634416667
Ethiopia,1947,23.14858333,0.729666667
Ethiopia,1948,22.90941667,0.4905
Ethiopia,1949,22.93675,0.517833333
Ethiopia,1950,22.658,0.239083333
Ethiopia,1951,22.89983333,0.480916667
Ethiopia,1952,23.17466667,0.75575
Ethiopia,1953,23.20075,0.781833333
Ethiopia,1954,23.00508333,0.586166667
Ethiopia,1955,23.02933333,0.610416667
Ethiopia,1956,22.661,0.242083333
Ethiopia,1957,22.85058333,0.431666667
Ethiopia,1958,23.36291667,0.944
Ethiopia,1959,23.14883333,0.729916667
Ethiopia,1960,22.94241667,0.5235
Ethiopia,1961,22.89566667,0.47675
Ethiopia,1962,22.85958333,0.440666667
Ethiopia,1963,23.07433333,0.655416667
Ethiopia,1964,22.84758333,0.428666667
Ethiopia,1965,22.85075,0.431833333
Ethiopia,1966,22.95633333,0.537416667
Ethiopia,1967,22.71758333,0.298666667
Ethiopia,1968,22.63516667,0.21625
Ethiopia,1969,23.18741667,0.7685
Ethiopia,1970,23.13558333,0.716666667
Ethiopia,1971,22.75208333,0.333166667
Ethiopia,1972,23.251,0.832083333
Ethiopia,1973,23.44625,1.027333333
Ethiopia,1974,22.79225,0.373333333
Ethiopia,1975,22.84766667,0.42875
Ethiopia,1976,22.99991667,0.581
Ethiopia,1977,23.13725,0.718333333
Ethiopia,1978,23.11725,0.698333333
Ethiopia,1979,23.32941667,0.9105
Ethiopia,1980,23.642,1.223083333
Ethiopia,1981,23.15458333,0.735666667
Ethiopia,1982,23.2555,0.836583333
Ethiopia,1983,23.49333333,1.074416667
Ethiopia,1984,23.192,0.773083333
Ethiopia,1985,22.91658333,0.497666667
Ethiopia,1986,23.19325,0.774333333
Ethiopia,1987,23.62658333,1.207666667
Ethiopia,1988,23.51908333,1.100166667
Ethiopia,1989,22.856,0.437083333
Ethiopia,1990,23.37958333,0.960666667
Ethiopia,1991,23.41241667,0.9935
Ethiopia,1992,23.2395,0.820583333
Ethiopia,1993,22.98875,0.569833333
Ethiopia,1994,23.20866667,0.78975
Ethiopia,1995,23.3965,0.977583333
Ethiopia,1996,23.35858333,0.939666667
Ethiopia,1997,23.42383333,1.004916667
Ethiopia,1998,23.68941667,1.2705
Ethiopia,1999,23.44683333,1.027916667
Ethiopia,2000,23.76258333,1.343666667
Ethiopia,2001,23.6615,1.242583333
Ethiopia,2002,23.82325,1.404333333
Ethiopia,2003,23.85716667,1.43825
Ethiopia,2004,23.77866667,1.35975
Ethiopia,2005,23.89691667,1.478
Ethiopia,2006,23.77808333,1.359166667
Ethiopia,2007,23.724,1.305083333
Ethiopia,2008,23.60258333,1.183666667
Ethiopia,2009,24.27358333,1.854666667
Ethiopia,2010,23.9275,1.508583333
Ethiopia,2011,24.07416667,1.65525
Ethiopia,2012,23.97616667,1.55725
Ethiopia,2013,24.6315,2.212583333
Europe,1743,3.942,-3.79425
Europe,1744,9.395375,1.659125
Europe,1745,0.27475,-7.4615
Europe,1750,8.590636364,0.854386364
Europe,1751,8.684375,0.948125
Europe,1752,3.395666667,-4.340583333
Europe,1753,7.73625,0
Europe,1754,7.707333333,-0.028916667
Europe,1755,7.458916667,-0.277333333
Europe,1756,8.06125,0.325
Europe,1757,7.957333333,0.221083333
Europe,1758,6.690833333,-1.045416667
Europe,1759,7.798333333,0.062083333
Europe,1760,7.263416667,-0.472833333
Europe,1761,8.135666667,0.399416667
Europe,1762,7.701083333,-0.035166667
Europe,1763,7.20375,-0.5325
Europe,1764,7.914166667,0.177916667
Europe,1765,7.671333333,-0.064916667
Europe,1766,7.897416667,0.161166667
Europe,1767,7.429,-0.30725
Europe,1768,6.9035,-0.83275
Europe,1769,7.559166667,-0.177083333
Europe,1770,7.4995,-0.23675
Europe,1771,7.250583333,-0.485666667
Europe,1772,8.188916667,0.452666667
Europe,1773,8.141833333,0.405583333
Europe,1774,7.7795,0.04325
Europe,1775,8.668916667,0.932666667
Europe,1776,7.656333333,-0.079916667
Europe,1777,7.468083333,-0.268166667
Europe,1778,8.16925,0.433
Europe,1779,8.800166667,1.063916667
Europe,1780,7.92025,0.184
Europe,1781,8.337166667,0.600916667
Europe,1782,7.19025,-0.546
Europe,1783,8.080833333,0.344583333
Europe,1784,7.103416667,-0.632833333
Europe,1785,6.774833333,-0.961416667
Europe,1786,7.0715,-0.66475
Europe,1787,7.939333333,0.203083333
Europe,1788,7.659833333,-0.076416667
Europe,1789,7.889,0.15275
Europe,1790,8.004083333,0.267833333
Europe,1791,8.398,0.66175
Europe,1792,7.848,0.11175
Europe,1793,7.933666667,0.197416667
Europe,1794,8.515833333,0.779583333
Europe,1795,7.645416667,-0.090833333
Europe,1796,7.92925,0.193
Europe,1797,8.63925,0.903
Europe,1798,8.303416667,0.567166667
Europe,1799,6.804916667,-0.931333333
Europe,1800,7.821583333,0.085333333
Europe,1801,8.350416667,0.614166667
Europe,1802,8.178083333,0.441833333
Europe,1803,7.33075,-0.4055
Europe,1804,7.71975,-0.0165
Europe,1805,6.830166667,-0.906083333
Europe,1806,8.196583333,0.460333333
Europe,1807,7.8915,0.15525
Europe,1808,7.07825,-0.658
Europe,1809,6.993583333,-0.742666667
Europe,1810,7.04075,-0.6955
Europe,1811,8.041583333,0.305333333
Europe,1812,6.530416667,-1.205833333
Europe,1813,7.345,-0.39125
Europe,1814,6.699833333,-1.036416667
Europe,1815,7.253083333,-0.483166667
Europe,1816,6.67925,-1.057
Europe,1817,7.44,-0.29625
Europe,1818,7.940333333,0.204083333
Europe,1819,7.839666667,0.103416667
Europe,1820,7.171833333,-0.564416667
Europe,1821,7.763833333,0.027583333
Europe,1822,8.67425,0.938
Europe,1823,7.57575,-0.1605
Europe,1824,8.28175,0.5455
Europe,1825,8.065416667,0.329166667
Europe,1826,8.257,0.52075
Europe,1827,7.935,0.19875
Europe,1828,7.771916667,0.035666667
Europe,1829,6.334833333,-1.401416667
Europe,1830,7.413333333,-0.322916667
Europe,1831,7.7445,0.00825
Europe,1832,7.231,-0.50525
Europe,1833,7.6935,-0.04275
Europe,1834,8.445166667,0.708916667
Europe,1835,7.281333333,-0.454916667
Europe,1836,7.458166667,-0.278083333
Europe,1837,7.042833333,-0.693416667
Europe,1838,6.525916667,-1.210333333
Europe,1839,7.365,-0.37125
Europe,1840,6.885583333,-0.850666667
Europe,1841,7.88875,0.1525
Europe,1842,7.514583333,-0.221666667
Europe,1843,7.865166667,0.128916667
Europe,1844,7.00725,-0.729
Europe,1845,7.175833333,-0.560416667
Europe,1846,8.47375,0.7375
Europe,1847,7.424,-0.31225
Europe,1848,7.792916667,0.056666667
Europe,1849,7.325333333,-0.410916667
Europe,1850,7.30875,-0.4275
Europe,1851,7.755333333,0.019083333
Europe,1852,7.902333333,0.166083333
Europe,1853,7.416583333,-0.319666667
Europe,1854,7.646333333,-0.089916667
Europe,1855,6.87825,-0.858
Europe,1856,7.235083333,-0.501166667
Europe,1857,7.785666667,0.049416667
Europe,1858,7.385666667,-0.350583333
Europe,1859,8.229583333,0.493333333
Europe,1860,7.191833333,-0.544416667
Europe,1861,7.639083333,-0.097166667
Europe,1862,7.401416667,-0.334833333
Europe,1863,8.460666667,0.724416667
Europe,1864,6.844166667,-0.892083333
Europe,1865,7.6055,-0.13075
Europe,1866,7.913833333,0.177583333
Europe,1867,7.112916667,-0.623333333
Europe,1868,8.277083333,0.540833333
Europe,1869,7.930083333,0.193833333
Europe,1870,7.059083333,-0.677166667
Europe,1871,6.61825,-1.118
Europe,1872,8.479416667,0.743166667
Europe,1873,8.0395,0.30325
Europe,1874,7.692583333,-0.043666667
Europe,1875,6.83675,-0.8995
Europe,1876,7.467916667,-0.268333333
Europe,1877,7.411583333,-0.324666667
Europe,1878,8.018666667,0.282416667
Europe,1879,7.00875,-0.7275
Europe,1880,7.562416667,-0.173833333
Europe,1881,6.885833333,-0.850416667
Europe,1882,8.060333333,0.324083333
Europe,1883,7.528166667,-0.208083333
Europe,1884,7.702166667,-0.034083333
Europe,1885,7.444916667,-0.291333333
Europe,1886,7.6575,-0.07875
Europe,1887,7.378333333,-0.357916667
Europe,1888,6.581416667,-1.154833333
Europe,1889,7.392,-0.34425
Europe,1890,7.60225,-0.134
Europe,1891,7.403166667,-0.333083333
Europe,1892,7.290083333,-0.446166667
Europe,1893,7.176166667,-0.560083333
Europe,1894,7.852083333,0.115833333
Europe,1895,7.487,-0.24925
Europe,1896,7.574,-0.16225
Europe,1897,7.967666667,0.231416667
Europe,1898,8.0615,0.32525
Europe,1899,7.785833333,0.049583333
Europe,1900,7.797083333,0.060833333
Europe,1901,7.757083333,0.020833333
Europe,1902,6.916416667,-0.819833333
Europe,1903,8.004916667,0.268666667
Europe,1904,7.655166667,-0.081083333
Europe,1905,7.717416667,-0.018833333
Europe,1906,7.991666667,0.255416667
Europe,1907,7.374416667,-0.361833333
Europe,1908,7.459166667,-0.277083333
Europe,1909,7.330916667,-0.405333333
Europe,1910,8.113333333,0.377083333
Europe,1911,8.060916667,0.324666667
Europe,1912,7.30525,-0.431
Europe,1913,8.051583333,0.315333333
Europe,1914,7.944583333,0.208333333
Europe,1915,7.328833333,-0.407416667
Europe,1916,8.017833333,0.281583333
Europe,1917,7.18875,-0.5475
Europe,1918,8.000833333,0.264583333
Europe,1919,7.244833333,-0.491416667
Europe,1920,8.285333333,0.549083333
Europe,1921,8.227083333,0.490833333
Europe,1922,7.3685,-0.36775
Europe,1923,7.895083333,0.158833333
Europe,1924,7.640083333,-0.096166667
Europe,1925,8.027416667,0.291166667
Europe,1926,8.13825,0.402
Europe,1927,7.90275,0.1665
Europe,1928,7.84325,0.107
Europe,1929,7.386916667,-0.349333333
Europe,1930,8.586,0.84975
Europe,1931,7.517083333,-0.219166667
Europe,1932,8.058916667,0.322666667
Europe,1933,7.471,-0.26525
Europe,1934,8.963083333,1.226833333
Europe,1935,8.063,0.32675
Europe,1936,8.396083333,0.659833333
Europe,1937,8.615166667,0.878916667
Europe,1938,8.7255,0.98925
Europe,1939,8.326666667,0.590416667
Europe,1940,6.864333333,-0.871916667
Europe,1941,6.867916667,-0.868333333
Europe,1942,7.006416667,-0.729833333
Europe,1943,8.571583333,0.835333333
Europe,1944,8.148166667,0.411916667
Europe,1945,8.223666667,0.487416667
Europe,1946,8.246916667,0.510666667
Europe,1947,8.111333333,0.375083333
Europe,1948,8.477583333,0.741333333
Europe,1949,8.769166667,1.032916667
Europe,1950,8.4875,0.75125
Europe,1951,8.2865,0.55025
Europe,1952,7.926416667,0.190166667
Europe,1953,8.418166667,0.681916667
Europe,1954,7.730916667,-0.005333333
Europe,1955,7.81625,0.08
Europe,1956,6.90225,-0.834
Europe,1957,8.38375,0.6475
Europe,1958,8.013666667,0.277416667
Europe,1959,8.5325,0.79625
Europe,1960,8.300583333,0.564333333
Europe,1961,8.853,1.11675
Europe,1962,7.654666667,-0.081583333
Europe,1963,7.46,-0.27625
Europe,1964,7.999166667,0.262916667
Europe,1965,7.402833333,-0.333416667
Europe,1966,8.111083333,0.374833333
Europe,1967,8.33325,0.597
Europe,1968,7.8865,0.15025
Europe,1969,7.419666667,-0.316583333
Europe,1970,7.789333333,0.053083333
Europe,1971,8.011416667,0.275166667
Europe,1972,8.188333333,0.452083333
Europe,1973,7.998166667,0.261916667
Europe,1974,8.510833333,0.774583333
Europe,1975,8.72525,0.989
Europe,1976,7.636333333,-0.099916667
Europe,1977,8.095833333,0.359583333
Europe,1978,7.4695,-0.26675
Europe,1979,7.841166667,0.104916667
Europe,1980,7.402083333,-0.334166667
Europe,1981,8.023,0.28675
Europe,1982,8.443,0.70675
Europe,1983,8.64575,0.9095
Europe,1984,8.160833333,0.424583333
Europe,1985,7.262416667,-0.473833333
Europe,1986,7.889333333,0.153083333
Europe,1987,7.414666667,-0.321583333
Europe,1988,8.40675,0.6705
Europe,1989,9.27225,1.536
Europe,1990,9.320416667,1.584166667
Europe,1991,8.337166667,0.600916667
Europe,1992,8.7875,1.05125
Europe,1993,8.109916667,0.373666667
Europe,1994,8.987416667,1.251166667
Europe,1995,8.686416667,0.950166667
Europe,1996,7.802083333,0.065833333
Europe,1997,8.630583333,0.894333333
Europe,1998,8.546166667,0.809916667
Europe,1999,9.087833333,1.351583333
Europe,2000,9.440083333,1.703833333
Europe,2001,8.787083333,1.050833333
Europe,2002,9.22,1.48375
Europe,2003,8.982333333,1.246083333
Europe,2004,8.83075,1.0945
Europe,2005,8.801333333,1.065083333
Europe,2006,9.157416667,1.421166667
Europe,2007,9.470666667,1.734416667
Europe,2008,9.304666667,1.568416667
Europe,2009,9.150333333,1.414083333
Europe,2010,8.279833333,0.543583333
Europe,2011,9.384416667,1.648166667
Europe,2012,8.912916667,1.176666667
Europe,2013,9.67025,1.934
Falkland Islands (Islas Malvinas),1860,5.374333333,0
Falkland Islands (Islas Malvinas),1861,5.822909091,0.448575758
Falkland Islands (Islas Malvinas),1862,5.1735,-0.200833333
Falkland Islands (Islas Malvinas),1863,5.373416667,-0.000916667
Falkland Islands (Islas Malvinas),1864,5.6435,0.269166667
Falkland Islands (Islas Malvinas),1865,5.999,0.624666667
Falkland Islands (Islas Malvinas),1866,5.850666667,0.476333333
Falkland Islands (Islas Malvinas),1867,6.014083333,0.63975
Falkland Islands (Islas Malvinas),1868,5.710166667,0.335833333
Falkland Islands (Islas Malvinas),1869,5.856666667,0.482333333
Falkland Islands (Islas Malvinas),1870,5.708,0.333666667
Falkland Islands (Islas Malvinas),1871,5.559416667,0.185083333
Falkland Islands (Islas Malvinas),1872,5.328083333,-0.04625
Falkland Islands (Islas Malvinas),1873,5.952916667,0.578583333
Falkland Islands (Islas Malvinas),1874,5.978333333,0.604
Falkland Islands (Islas Malvinas),1875,5.765416667,0.391083333
Falkland Islands (Islas Malvinas),1876,5.263083333,-0.11125
Falkland Islands (Islas Malvinas),1877,5.693666667,0.319333333
Falkland Islands (Islas Malvinas),1878,5.667916667,0.293583333
Falkland Islands (Islas Malvinas),1879,5.651083333,0.27675
Falkland Islands (Islas Malvinas),1880,5.524416667,0.150083333
Falkland Islands (Islas Malvinas),1881,5.634333333,0.26
Falkland Islands (Islas Malvinas),1882,5.633333333,0.259
Falkland Islands (Islas Malvinas),1883,5.722083333,0.34775
Falkland Islands (Islas Malvinas),1884,5.274272727,-0.100060606
Falkland Islands (Islas Malvinas),1885,5.119,-0.255333333
Falkland Islands (Islas Malvinas),1886,5.152090909,-0.222242424
Falkland Islands (Islas Malvinas),1887,4.980166667,-0.394166667
Falkland Islands (Islas Malvinas),1888,5.193666667,-0.180666667
Falkland Islands (Islas Malvinas),1889,5.376916667,0.002583333
Falkland Islands (Islas Malvinas),1890,5.558333333,0.184
Falkland Islands (Islas Malvinas),1891,5.491666667,0.117333333
Falkland Islands (Islas Malvinas),1892,5.605416667,0.231083333
Falkland Islands (Islas Malvinas),1893,5.9225,0.548166667
Falkland Islands (Islas Malvinas),1894,5.782916667,0.408583333
Falkland Islands (Islas Malvinas),1895,5.878333333,0.504
Falkland Islands (Islas Malvinas),1896,6.377583333,1.00325
Falkland Islands (Islas Malvinas),1897,5.889583333,0.51525
Falkland Islands (Islas Malvinas),1898,5.493833333,0.1195
Falkland Islands (Islas Malvinas),1899,5.57875,0.204416667
Falkland Islands (Islas Malvinas),1900,5.78175,0.407416667
Falkland Islands (Islas Malvinas),1901,6.291583333,0.91725
Falkland Islands (Islas Malvinas),1902,5.207166667,-0.167166667
Falkland Islands (Islas Malvinas),1903,5.689666667,0.315333333
Falkland Islands (Islas Malvinas),1904,5.61525,0.240916667
Falkland Islands (Islas Malvinas),1905,5.434833333,0.0605
Falkland Islands (Islas Malvinas),1906,5.530083333,0.15575
Falkland Islands (Islas Malvinas),1907,5.53875,0.164416667
Falkland Islands (Islas Malvinas),1908,6.200916667,0.826583333
Falkland Islands (Islas Malvinas),1909,6.148666667,0.774333333
Falkland Islands (Islas Malvinas),1910,6.063333333,0.689
Falkland Islands (Islas Malvinas),1911,5.993083333,0.61875
Falkland Islands (Islas Malvinas),1912,5.695166667,0.320833333
Falkland Islands (Islas Malvinas),1913,5.877416667,0.503083333
Falkland Islands (Islas Malvinas),1914,5.90225,0.527916667
Falkland Islands (Islas Malvinas),1915,5.775333333,0.401
Falkland Islands (Islas Malvinas),1916,5.970416667,0.596083333
Falkland Islands (Islas Malvinas),1917,6.792583333,1.41825
Falkland Islands (Islas Malvinas),1918,5.9845,0.610166667
Falkland Islands (Islas Malvinas),1919,5.977166667,0.602833333
Falkland Islands (Islas Malvinas),1920,6.026916667,0.652583333
Falkland Islands (Islas Malvinas),1921,5.72575,0.351416667
Falkland Islands (Islas Malvinas),1922,6.1025,0.728166667
Falkland Islands (Islas Malvinas),1923,5.382166667,0.007833333
Falkland Islands (Islas Malvinas),1924,5.889916667,0.515583333
Falkland Islands (Islas Malvinas),1925,5.708333333,0.334
Falkland Islands (Islas Malvinas),1926,5.69975,0.325416667
Falkland Islands (Islas Malvinas),1927,5.827916667,0.453583333
Falkland Islands (Islas Malvinas),1928,5.735083333,0.36075
Falkland Islands (Islas Malvinas),1929,5.888166667,0.513833333
Falkland Islands (Islas Malvinas),1930,5.45475,0.080416667
Falkland Islands (Islas Malvinas),1931,5.8765,0.502166667
Falkland Islands (Islas Malvinas),1932,6.033,0.658666667
Falkland Islands (Islas Malvinas),1933,6.1345,0.760166667
Falkland Islands (Islas Malvinas),1934,6.102833333,0.7285
Falkland Islands (Islas Malvinas),1935,5.501,0.126666667
Falkland Islands (Islas Malvinas),1936,6.124916667,0.750583333
Falkland Islands (Islas Malvinas),1937,5.846666667,0.472333333
Falkland Islands (Islas Malvinas),1938,5.807416667,0.433083333
Falkland Islands (Islas Malvinas),1939,5.464583333,0.09025
Falkland Islands (Islas Malvinas),1940,6.609333333,1.235
Falkland Islands (Islas Malvinas),1941,6.4785,1.104166667
Falkland Islands (Islas Malvinas),1942,6.1855,0.811166667
Falkland Islands (Islas Malvinas),1943,6.948666667,1.574333333
Falkland Islands (Islas Malvinas),1944,6.4135,1.039166667
Falkland Islands (Islas Malvinas),1945,6.460583333,1.08625
Falkland Islands (Islas Malvinas),1946,6.219916667,0.845583333
Falkland Islands (Islas Malvinas),1947,6.174333333,0.8
Falkland Islands (Islas Malvinas),1948,5.71875,0.344416667
Falkland Islands (Islas Malvinas),1949,5.973583333,0.59925
Falkland Islands (Islas Malvinas),1950,5.69975,0.325416667
Falkland Islands (Islas Malvinas),1951,6.100666667,0.726333333
Falkland Islands (Islas Malvinas),1952,6.403666667,1.029333333
Falkland Islands (Islas Malvinas),1953,6.410583333,1.03625
Falkland Islands (Islas Malvinas),1954,5.982833333,0.6085
Falkland Islands (Islas Malvinas),1955,6.257416667,0.883083333
Falkland Islands (Islas Malvinas),1956,6.6925,1.318166667
Falkland Islands (Islas Malvinas),1957,6.348833333,0.9745
Falkland Islands (Islas Malvinas),1958,6.041583333,0.66725
Falkland Islands (Islas Malvinas),1959,5.504916667,0.130583333
Falkland Islands (Islas Malvinas),1960,6.59875,1.224416667
Falkland Islands (Islas Malvinas),1961,5.925833333,0.5515
Falkland Islands (Islas Malvinas),1962,6.740166667,1.365833333
Falkland Islands (Islas Malvinas),1963,6.011916667,0.637583333
Falkland Islands (Islas Malvinas),1964,5.980166667,0.605833333
Falkland Islands (Islas Malvinas),1965,6.386833333,1.0125
Falkland Islands (Islas Malvinas),1966,5.865666667,0.491333333
Falkland Islands (Islas Malvinas),1967,6.387666667,1.013333333
Falkland Islands (Islas Malvinas),1968,6.687916667,1.313583333
Falkland Islands (Islas Malvinas),1969,6.134666667,0.760333333
Falkland Islands (Islas Malvinas),1970,6.4435,1.069166667
Falkland Islands (Islas Malvinas),1971,6.001083333,0.62675
Falkland Islands (Islas Malvinas),1972,5.952583333,0.57825
Falkland Islands (Islas Malvinas),1973,6.26375,0.889416667
Falkland Islands (Islas Malvinas),1974,6.360916667,0.986583333
Falkland Islands (Islas Malvinas),1975,6.26875,0.894416667
Falkland Islands (Islas Malvinas),1976,5.92175,0.547416667
Falkland Islands (Islas Malvinas),1977,6.442833333,1.0685
Falkland Islands (Islas Malvinas),1978,6.593833333,1.2195
Falkland Islands (Islas Malvinas),1979,6.8535,1.479166667
Falkland Islands (Islas Malvinas),1980,6.260416667,0.886083333
Falkland Islands (Islas Malvinas),1981,6.470333333,1.096
Falkland Islands (Islas Malvinas),1982,6.773416667,1.399083333
Falkland Islands (Islas Malvinas),1983,6.921083333,1.54675
Falkland Islands (Islas Malvinas),1984,6.042083333,0.66775
Falkland Islands (Islas Malvinas),1985,6.954583333,1.58025
Falkland Islands (Islas Malvinas),1986,6.24625,0.871916667
Falkland Islands (Islas Malvinas),1987,6.632916667,1.258583333
Falkland Islands (Islas Malvinas),1988,6.429666667,1.055333333
Falkland Islands (Islas Malvinas),1989,7.331416667,1.957083333
Falkland Islands (Islas Malvinas),1990,6.801666667,1.427333333
Falkland Islands (Islas Malvinas),1991,6.1025,0.728166667
Falkland Islands (Islas Malvinas),1992,6.3595,0.985166667
Falkland Islands (Islas Malvinas),1993,7.10375,1.729416667
Falkland Islands (Islas Malvinas),1994,6.3855,1.011166667
Falkland Islands (Islas Malvinas),1995,6.0985,0.724166667
Falkland Islands (Islas Malvinas),1996,6.845166667,1.470833333
Falkland Islands (Islas Malvinas),1997,6.304583333,0.93025
Falkland Islands (Islas Malvinas),1998,7.651666667,2.277333333
Falkland Islands (Islas Malvinas),1999,6.989666667,1.615333333
Falkland Islands (Islas Malvinas),2000,6.401166667,1.026833333
Falkland Islands (Islas Malvinas),2001,6.6475,1.273166667
Falkland Islands (Islas Malvinas),2002,6.04425,0.669916667
Falkland Islands (Islas Malvinas),2003,6.533666667,1.159333333
Falkland Islands (Islas Malvinas),2004,7.391416667,2.017083333
Falkland Islands (Islas Malvinas),2005,6.601916667,1.227583333
Falkland Islands (Islas Malvinas),2006,7.062083333,1.68775
Falkland Islands (Islas Malvinas),2007,6.337916667,0.963583333
Falkland Islands (Islas Malvinas),2008,6.919,1.544666667
Falkland Islands (Islas Malvinas),2009,6.559916667,1.185583333
Falkland Islands (Islas Malvinas),2010,6.868083333,1.49375
Falkland Islands (Islas Malvinas),2011,7.131166667,1.756833333
Falkland Islands (Islas Malvinas),2012,6.706916667,1.332583333
Falkland Islands (Islas Malvinas),2013,7.346,1.971666667
Faroe Islands,1743,6.105,-0.394583333
Faroe Islands,1744,6.842375,0.342791667
Faroe Islands,1745,2.91325,-3.586333333
Faroe Islands,1750,7.164636364,0.66505303
Faroe Islands,1751,6.643875,0.144291667
Faroe Islands,1752,5.2745,-1.225083333
Faroe Islands,1753,6.499583333,0
Faroe Islands,1754,6.62175,0.122166667
Faroe Islands,1755,6.267666667,-0.231916667
Faroe Islands,1756,6.777833333,0.27825
Faroe Islands,1757,6.865833333,0.36625
Faroe Islands,1758,5.583916667,-0.915666667
Faroe Islands,1759,6.6355,0.135916667
Faroe Islands,1760,5.722083333,-0.7775
Faroe Islands,1761,7.055666667,0.556083333
Faroe Islands,1762,6.230166667,-0.269416667
Faroe Islands,1763,6.0275,-0.472083333
Faroe Islands,1764,6.197666667,-0.301916667
Faroe Islands,1765,5.736166667,-0.763416667
Faroe Islands,1766,6.796666667,0.297083333
Faroe Islands,1767,6.244,-0.255583333
Faroe Islands,1768,5.919416667,-0.580166667
Faroe Islands,1769,6.320916667,-0.178666667
Faroe Islands,1770,5.928166667,-0.571416667
Faroe Islands,1771,6.134,-0.365583333
Faroe Islands,1772,5.976833333,-0.52275
Faroe Islands,1773,6.5835,0.083916667
Faroe Islands,1774,6.04425,-0.455333333
Faroe Islands,1775,7.212333333,0.71275
Faroe Islands,1776,6.262666667,-0.236916667
Faroe Islands,1777,6.284,-0.215583333
Faroe Islands,1778,6.650166667,0.150583333
Faroe Islands,1779,7.736833333,1.23725
Faroe Islands,1780,6.905916667,0.406333333
Faroe Islands,1781,7.228666667,0.729083333
Faroe Islands,1782,5.38475,-1.114833333
Faroe Islands,1783,6.401833333,-0.09775
Faroe Islands,1784,5.36025,-1.139333333
Faroe Islands,1785,6.047583333,-0.452
Faroe Islands,1786,5.859916667,-0.639666667
Faroe Islands,1787,6.688833333,0.18925
Faroe Islands,1788,6.733,0.233416667
Faroe Islands,1789,6.949,0.449416667
Faroe Islands,1790,6.89525,0.395666667
Faroe Islands,1791,6.863083333,0.3635
Faroe Islands,1792,6.82975,0.330166667
Faroe Islands,1793,6.64325,0.143666667
Faroe Islands,1794,7.214,0.714416667
Faroe Islands,1795,6.327916667,-0.171666667
Faroe Islands,1796,6.798916667,0.299333333
Faroe Islands,1797,6.83525,0.335666667
Faroe Islands,1798,7.266916667,0.767333333
Faroe Islands,1799,5.7875,-0.712083333
Faroe Islands,1800,6.234,-0.265583333
Faroe Islands,1801,6.549666667,0.050083333
Faroe Islands,1802,6.341833333,-0.15775
Faroe Islands,1803,6.370166667,-0.129416667
Faroe Islands,1804,6.431583333,-0.068
Faroe Islands,1805,6.20175,-0.297833333
Faroe Islands,1806,6.48225,-0.017333333
